,id,image,ing,prediction
4149,7901ee11df,07d0f4e013.jpg,"basmati rice,rinsed,water,pinch salt,ghee butter,cooking oil,onion,chopped,garlic cloves,minced,grated ginger,ground cumin,turmeric,curry powder,cayenne pepper,baking potato,peeled,carrots,pieces,water,salt,peas,defrosted,plain yogurt,jalapeno chile,seeds ribs removed,minced,tomatoes,seeded pieces,cilantro leaf",<start> green onion diced red bell pepper diced green bell pepper diced yellow bell pepper diced yellow bell pepper diced yellow bell pepper diced green bell pepper chopped yellow bell pepper chopped yellow bell pepper chopped yellow bell pepper chopped yellow bell pepper chopped cilantro chopped cilantro chopped cilantro lime juice salt pepper <end>
4151,790a49b26c,006a718803.jpg,"vegetable oil,pork tenderloin,clove garlic,baby peas,soy sauce,seasoned rice vinegar,ginger,mild molasses,crushed red pepper",<start> olive oil onion chopped cloves garlic minced ground ginger ground cumin ground coriander ground cumin ground coriander ground black pepper salt ground black pepper chopped parsley <end>
4158,7936865f0f,0cbd3b0a60.jpg,"pounds cantaloupe,shredded,fluid evaporated milk,quarts water,sugar",<start> packages cream cheese softened butter softened <end>
4200,7a3f05c13e,097ce16084.jpg,",sugar,butter,softened,eggs,flour,lemons lemon,zested,baking powder,,sugar,lemons,juiced",<start> butter softened eggs vanilla extract baking soda salt ground cinnamon ground nutmeg baking soda ground cinnamon ground nutmeg <end>
4203,7a66560ef8,0272044983.jpg,"Tomatoes,SWEET onion,Jalepeno pepper,Pablono pepper,Cilantro,Lime juice,tsp Cumin,Salt,tsp Black pepper,tsp Garlic powder",<start> olive oil onion chopped garlic cloves minced jalapeno pepper seeded chopped tomatoes chopped cilantro chopped cilantro lime juice salt pepper <end>
4214,7accacf3a4,06a28d73eb.jpg,"catfish nuggets other fish,inch pieces,dark beer,flour,taco seasoning mix,bunch cilantro,sour cream,lime juice,taco seasoning,vegetable oil,deep fat frying,corn tortillas,finely shredded cabbage,chopped tomato,lime wedge,finely chopped onions scallion,chopped cilantro",<start> boneless skinless chicken breasts strips garlic cloves minced onion chopped green bell pepper chopped green bell pepper chopped green bell pepper chopped onion chopped green bell pepper chopped green bell pepper chopped cilantro chopped cilantro lime juice salt pepper <end>
4220,7af134cb6c,054a76472f.jpg,"pineapple,cored,pineapple juice use,honey,lime juice,grated orange rind,oranges,peeled sliced,kiwi fruits,peeled,halved sliced,mango,peeled cubed use",<start> olive oil onion finely chopped cloves garlic minced minced ginger root peeled minced salt pepper <end>
4234,7b5baf1663,0afdb62460.jpg,"All Purpose Flour Plus Sprinkling,Salt,Sugar,Oil,Divided,Warm Water",<start> baking powder baking soda salt unsalted butter at room temperature eggs at room temperature vanilla extract <end>
4263,7c0d652ba0,04a1c8a378.jpg,"Pastry Flour,Bleached Flour,Salt,Thyme,Finely Chopped,Unsalted Butter,Cold,Cold Duck Fat Goose Fat,Ice Water,As Needed,pound Boneless Chicken Breast,Celery,Chopped,Carrots,Chopped,Unsalted Butter,cloves Garlic,Minced,Onion,Chopped,Salt Pepper,Parsley,Chopped,Thyme,Chopped,Heavy Cream,Bleached Flour,Chicken Broth,Peas",<start> boneless skinless chicken breast halves salt ground black pepper egg lightly beaten melted butter melted <end>
4299,7cf1e017df,0fae429460.jpg,"KRAFT Light Mayo Reduced Fat Mayonnaise,boneless skinless chicken breast,green pepper,orange juice,brown sugar,instant brown rice,uncooked,mandarin oranges,pineapple chunks,broccoli cuts,trans fat free soft margarine",<start> butter softened brown eggs vanilla extract baking soda baking powder salt ground cinnamon ground nutmeg unsalted butter softened powdered vanilla extract <end>
4318,7d934d05e1,0b98886a83.jpg,"blueberries,cartons lemon yogurt,gingersnaps,crumbled",<start> unsweetened cocoa powder baking soda salt eggs milk vanilla extract <end>
4344,7e55a6ab2b,0068385362.jpg,"butter,water,flour,dash salt,dash sugar,eggs",<start> baking soda salt shortening egg milk vanilla extract <end>
4382,7f60000e17,0cbbdf4f06.jpg,"Flour,Salt,Baking Powder,Chipotle Bouillon Cube,Eggs,Whisked,At Room Temperature,Olive Oil,Milk,Shredded Monterey Jack Cheese,Green Olives,Chopped",<start> baking powder baking soda salt unsalted butter softened eggs vanilla extract milk chocolate chips <end>
4385,7f8515b5a1,0844ff13c6.jpg,"avocados,baby tomatoes,chopped,garlic clove,chopped,salt,chopped cilantro,squeeze lime juice,fresh ground pepper",<start> slices bread olive oil garlic cloves minced salt pepper <end>
4421,807ee37fa7,0b9a6cc985.jpg,"broccoli,chopped,ham,diced,cheddar cheese,grated,eggs,beaten,milk,Bisquick",<start> lasagna noodles pound lean ground beef onion chopped garlic cloves minced tomato sauce tomato paste tomato paste dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried basil garlic powder onion chopped <end>
4432,80bf6afef6,07a5580428.jpg,"oatmeal,peanut butter,Splenda granular,unsweetened cocoa powder,light margarine,skim milk",<start> butter softened eggs vanilla extract <end>
4440,80f6a0ce28,00db260287.jpg,"tilapia fillets,eggs,beaten,mayonnaise,lemon juice,breadcrumbs,grated parmesan cheese,oregano,paprika,garlic powder,pepper,thyme,parsley",<start> olive oil divided boneless skinless chicken breast halves salt ground black pepper panko breadcrumbs panko bread crumbs vegetable oil frying <end>
4476,81dfc175ed,007832af88.jpg,"bell peppers,ground beef,browned,chopped onion,fine,breadcrumbs,prepared horseradish,dry mustard,salt,black pepper,catsup,egg,beaten,milk,quart tomato juice",<start> boneless skinless chicken breast halves salt ground black pepper paprika onion powder garlic powder onion powder ground black pepper <end>
4478,81f5325a27,075e88f2f2.jpg,"flour,baking soda,sugar,raisins,egg,beaten,buttermilk,margarine,melted",<start> baking soda baking powder salt unsalted butter melted eggs vanilla extract <end>
4494,8258195cf2,06f7d1bddd.jpg,"hard boiled eggs,shredded cheddar cheese,bacon bits,mayonnaise,dash salt,optional",<start> boneless skinless chicken breast halves salt pepper taste olive oil <end>
4504,82c37efab4,090fb6cb8c.jpg,"honeydew melon,cubed cooked chicken,chopped celery,seedless grapes,water chestnuts,light sour cream,plain nonfat yogurt,curry powder,salt pepper",<start> head romaine lettuce leaves torn romaine lettuce leaves chopped mint leaves chopped chives chopped chives chopped chives salt pepper <end>
4526,83aa570528,085ecb3dd6.jpg,"Potatoes,Onion,Eggs,Olive oil,Salt",<start> butter margarine softened eggs vanilla extract baking powder baking soda salt chocolate chips <end>
4529,83af349e0a,00976a46a8.jpg,"beef frankfurters,butter,onion,thinly sliced,ketchup,yellow mustard,honey",<start> baking soda salt butter softened eggs vanilla extract ground cinnamon <end>
4579,85524992a7,0d617e6701.jpg,"salmon,Red Salmon best but Pink Salmon fine,cornmeal,milk,dried dill,egg whites",<start> boneless skinless chicken breasts salt pepper garlic powder onion powder ground black pepper <end>
4617,86c10f61a1,04ed3a5d26.jpg,"catfish fillets,lemon juice,Cajun Seasoning,Vegetable cooking spray,Lemon wedges",<start> lean ground beef onion powder garlic powder paprika salt pepper <end>
4624,86dc45b378,00682dbed5.jpg,"butter,chopped mushrooms,chopped onion,chopped celery,chopped carrot,chicken broth,salt,cayenne pepper,,dry wine,pound cooked lump lobster meat",<start> milk butter softened vanilla extract <end>
4671,8833d25608,040933a729.jpg,"flour,sugar,coarse ground black pepper,packages yeast,salt,water,soft margarine,egg,flour,egg yolk,water",<start> butter softened eggs vanilla extract baking soda salt baking soda ground cinnamon ground nutmeg <end>
4680,88695bb03d,0f43c6d17d.jpg,"pound Boneless Chicken Breast,Trimmed Fat Pounded Slightly Tenderness,Egg,Milk,Breadcrumbs,Oil,ounces,weight Rigatoni Pasta,Steamed Broccoli,Balsamic Vinegar,Freshly Grated Parmesan Cheese",<start> pound boneless skinless chicken breast halves olive oil garlic cloves minced dried oregano dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried thyme dried parsley <end>
4693,88b81a61f5,0bfc80d5d0.jpg,"pound Pork Shoulder,Onion,Chopped,head Garlic,Beer,Hoppy IPAs Work,Lime,Halved,sprigs Oregano,Bay Leaves,Coriander Seeds,Salt,Peppercorns,Guajillo Chiles,Water,ounces,weight Tomato Paste,Carnitas",<start> pound lean ground beef onion chopped garlic cloves minced tomato paste tomato paste dried oregano dried basil dried oregano salt ground black pepper <end>
4702,88dd5087c3,0427027183.jpg,"jalapeno pepper,cider vinegar,divided,sugar,envelopes liquid pectin,green food coloring",<start> olive oil garlic cloves minced salt pepper <end>
4745,8a260f2fcc,00a06e31d1.jpg,"shortening,sugar,salt,clear imitation vanilla extract,fluid heavy cream",<start> butter margarine softened cream cheese softened eggs vanilla extract baking powder baking soda salt <end>
4802,8c1430cac1,0dcb256fb1.jpg,"Yogurt,Yuzu citrus jam,Hot chocolate mix,optional Granola,plums,anything you like",<start> yogurt vanilla ice cream ice cream <end>
4836,8d119e1a9f,0dca85acc6.jpg,"Flour,Light Brown Sugar,Packed,Pecans,Chopped,Eggs,Lightly Beaten,Butter,Softened,Vanilla Extract",<start> boneless skinless chicken breast halves salt ground black pepper onion powder garlic powder onion powder dried oregano dried basil dried oregano ground black pepper <end>
4844,8d52ebd7dc,0ccd657417.jpg,"olive oil,divided,broccoli,chopped other vegetables,onion,sliced,eggs,beaten,salt pepper",<start> olive oil onion thinly sliced garlic cloves minced leeks thinly sliced green bell pepper thinly sliced onion thinly sliced garlic cloves minced curry powder curry powder salt pepper <end>
4850,8d6fd69570,0afcc49230.jpg,"Flour,Wheat Flour,Cinnamon,Salt,Baking Powder,Baking Soda,Unsalted Butter,melted,Honey,Almond Milk Any,Plain Greek Yogurt,Eggs,Vanilla,Unsalted Butter,Softened,Instant Espresso Powder",<start> wheat baking soda baking soda salt cinnamon nutmeg brown packed butter softened brown eggs vanilla extract chocolate chips <end>
4859,8daf854385,096bc48045.jpg,"kalamata olives,pitted,garlic cloves,crushed,anchovy fillets,in oil,drained,capers,in brine,rinsed squeezed dry,thyme,chopped,Dijon mustard,lemon juice,olive oil,brandy,fresh ground black pepper,",<start> butter margarine softened eggs vanilla extract baking powder salt milk <end>
4868,8dd59ab5f7,0023ca664a.jpg,"Flour,stick Butter,Sugar,Brown Sugar,tsp Salt,tsp Vanilla Extract,Eggs,Chocolate Chips,tsp baking soda",<start> butter softened brown eggs vanilla extract baking soda salt chocolate chips <end>
4886,8e43db77d1,007b29bc59.jpg,"roll refrigerated sugar cookie dough,eggs,slightly beaten,sugar,flour,baking powder,lemon juice,lemon extract,lemon zest,powdered sugar",<start> butter softened eggs vanilla extract baking powder baking soda salt ground cinnamon ground nutmeg butter softened eggs vanilla extract <end>
4902,8ed579dc1c,009a3eea16.jpg,"buttermilk,salt,liquid honey,margarine,very ripe bananas,mashed,brown sugar,sweet rice flour,potato starch,light stoneground buckwheat flour,sugar,bread machine yeast,cinnamon,nutmeg,allspice,vanilla extract,milk chocolate chips,butter,egg white,cinnamon",<start> butter softened brown packed eggs vanilla extract baking soda salt chocolate chips chocolate chips <end>
4915,8f59019097,002cf78ece.jpg,"habanero,minced with without seeds up what you handle any,diced chives,scallion,sliced,turmeric,sage leaves,minced,flour,milk,eggs,salt pepper,chopped pineapple,oil,frying",<start> butter brown packed eggs vanilla extract baking soda baking powder salt ground cinnamon <end>
4978,9147f56347,0ddb432c77.jpg,"lemon juice,powdered sugar,gin,plus chilled Champagne,lemon peel garnish",<start> lemon juice ice cubes ice cubes <end>
4986,916769712e,0cafc39f37.jpg,"powdered sugar,buttermilk,apple cider vinegar",<start> unsweetened cocoa powder baking soda salt unsalted butter at room temperature eggs at room temperature vanilla extract egg whites <end>
5080,94675b1826,0bc7b45e5b.jpg,"boneless skinless chicken breast halves,cubed,MINUTE Rice,uncooked,milk,chopped broccoli,thawed,drained,Velveeta American cheese spread,up,Miracle Whip Miracle Whip light",<start> boneless skinless chicken breast halves salt pepper garlic powder onion powder <end>
5099,950280cc6d,0ae0eb9d0d.jpg,"strawberries,hulled chilled,watermelon,cubes chilled,lime juice,sugar sugar,sustitute",<start> strawberries hulled halved ice cube <end>
5107,955ab79737,04b72f380c.jpg,"pork steaks,plain flour,eggs,beaten lightly,water,panko breadcrumbs,flakes,finely shredded cabbage,vegetable oil,deep frying,lemon,wedges,japanese mustard,japanese Worcestershire sauce,tomato sauce,Japanese soy sauce,sake,japanese mustard",<start> butter softened eggs vanilla extract baking soda baking soda salt ground cinnamon ground nutmeg butter melted <end>
5114,95828a19d3,0d3c47411f.jpg,"chickpeas,olive oil,clove garlic,onion,tomato juice,spinach,dill,lemon",<start> olive oil onion chopped cloves garlic minced chicken broth dried oregano dried basil dried oregano ground black pepper salt pepper <end>
5118,95b16f91d2,0a014b6c6e.jpg,"kielbasa,apricot preserves,lemon juice,Dijon mustard,ginger powder",<start> olive oil onion chopped garlic cloves minced chopped thyme dried oregano salt ground black pepper taste ground black pepper <end>
5144,96761f1078,051d35f494.jpg,"dried lima beans,cold water,onion,roughly chopped,carrot,peeled quartered,garlic cloves,crushed,knorr vegetable bouillon cube,butter,onion,finely diced,kosher salt,fresh ground black pepper",<start> olive oil onion finely chopped cloves garlic minced minced ginger root peeled diced butternut squash peeled seeded diced butternut squash peeled seeded diced butternut squash peeled seeded diced butternut squash peeled seeded chunks salt taste ground black pepper <end>
5167,97062d2ea6,0a2ed8b5bc.jpg,"Ears Corn,Shucked,quart Heavy Cream,Sugar,Vanilla Bean,Split Scraped,Kosher Salt,Pure Vanilla Extract,Eggs,Egg Yolks,Blueberries,Divided,Sugar,Lemon,Juice Zest",<start> ground cinnamon ground nutmeg ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground nutmeg ground cinnamon ground nutmeg ground nutmeg ground cinnamon ground nutmeg ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground nutmeg ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground nutmeg ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground nutmeg ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground nutmeg ground cinnamon ground nutmeg ground nutmeg ground cinnamon ground nutmeg ground cloves ground nutmeg <end>
5179,97494a1fe9,062a1d32f0.jpg,"loaf sourdough bread,cubes,Stick Land O Lakes Butter,melted,pound mild Italian sausage,leeks,thinly sliced,bunch kale,ribs stems removed,coarsely chopped,finely chopped garlic,Salt,if desired,Pepper,if desired,chicken broth",<start> olive oil onion chopped cloves garlic minced pound boneless skinless chicken breast halves pieces salt ground black pepper taste ground black pepper <end>
5204,981c02d8ec,0f095a969e.jpg,"ounces,weight Sour Cream,Taco Seasoning,Tomato,Diced Roma,Jalapeno,Diced",<start> active dry yeast warm warm degrees degrees egg egg yolk salt baking soda butter melted <end>
5223,98b6e1946c,084d2063cd.jpg,"finely chopped walnuts,rolled oats,flour,unsalted butter,baking soda,salt,egg,brown sugar,sugar,vanilla extract,almond extract",<start> baking powder baking soda salt butter softened eggs vanilla extract <end>
5319,9b48f0b346,04e2ce25f7.jpg,"self raising flour,French onion soup mix,grated cheese,buttermilk,salt",<start> baking powder baking soda salt shortening eggs vanilla extract <end>
5335,9bee279064,0b7dfef355.jpg,"sugar,water,vodka,almond extract",<start> <unk> <unk> <unk> <unk> <unk> <end>
5359,9cc4d2a26f,0b6e40629c.jpg,"buttermilk,egg,warm water degrees degrees,honey,wheat flour,flour,quick cooking oats,vegetable oil,salt,active dry yeast",<start> wheat baking powder baking soda salt ground cinnamon ground nutmeg ground nutmeg butter softened brown eggs vanilla extract <end>
5435,9ea47f9520,00d13a3fd5.jpg,"boneless skinless chicken breast halves,honey,sea salt,fresh coarse ground black pepper,dried herbs",<start> warm degrees degrees active dry yeast warm degrees degrees salt active dry yeast <end>
5458,9f3ca7fb92,07982919d2.jpg,"lime juice,olive oil,Dijon mustard,ground ginger,garlic powder,cayenne pepper,black pepper,salmon steaks",<start> olive oil onion chopped cloves garlic minced ground cumin ground coriander ground cumin ground coriander ground cumin ground coriander ground turmeric ground coriander ground turmeric ground coriander ground black pepper salt ground black pepper taste olive oil <end>
5461,9f56db2de2,04919fde1d.jpg,"flour,baking powder,sugar,salt,shortening",<start> baking soda salt shortening eggs vanilla extract <end>
5473,9faa90ee8b,08495a75b6.jpg,"olive oil,onion,finely chopped,slices rindless bacon,finely sliced,carrot,grated,zucchini,grated,eggs,cheese,grated,cream,self rising flour",<start> baking powder baking soda salt unsalted butter softened eggs vanilla extract almond extract <end>
5509,a0e2b3b536,0b9d26ee5f.jpg,"Flour,Baking Soda,Salt,Cinnamon,Unsalted Butter,Softened,Granulated Sugar,Brown Sugar,Eggs,Pure Almond Extract,Pure Vanilla Extract,Old Fashioned Rolled Oats,Raisins",<start> butter softened brown eggs vanilla extract baking soda baking soda salt ground cinnamon <end>
5518,a14249a39a,06028574d2.jpg,"boneless skinless chicken breast,cubed,bouillon cubes,dissolved in boiling water recipe called chicken,water using bouillon cubes adjust water accordingly,chili seasoning,leftover corn,heat salsa recipe say what heat level,shredded monterey jack cheese me,cheese an option",<start> olive oil onion chopped cloves garlic minced chicken broth chicken broth chicken broth potatoes peeled cubed salt pepper <end>
5548,a2859bf890,0079ddd740.jpg,"chopped red bell pepper,chopped jalapeno pepper,sugar,apple cider vinegar,fluid container liquid pectin",<start> chopped red bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper <end>
5561,a2ccf5e702,02eb9f07c2.jpg,"lime juice,Asian fish sauce,sugar,minced red onion,minced lemongrass,garlic clove,minced,hot pepper sauce,unseasoned rice vinegar,sugar,Asian fish sauce,soy sauce,minced seeded Thai chile serrano chile,water,cornstarch,vegetable oil,chili powder,lemon juice,minced lemongrass,chopped oregano,sweet Spanish smoked paprika sweet Hungarian paprika,head Napa cabbage,cooked rice as sushi,cooled,chopped green onions,panko,divided,egg,beaten blend,fillets,Vegetable oil,peeled jicama,pieces,pea sprouts",<start> butter eggs vanilla extract baking powder baking soda salt ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg <end>
5585,a3b5f1ed1d,005e662b2e.jpg,"mangoes,ripe,peeled cubed,pineapple,cubed with juice,red onion,diced,minced garlic clove,green onions,tops all,thinly sliced,red bell pepper,diced,jalapeno pepper,diced,lime,juice of,cilantro,minced,dash sea salt,coriander",<start> slices bacon cooked crumbled bacon cooked crumbled bacon bits salt pepper <end>
5609,a491e12262,0044d25578.jpg,"water,uncooked rice,green bell peppers,halved seeded,pounds lean ground beef,onion,diced,garlic powder taste,salt taste,ground black pepper taste,tomato sauce,finely shredded mozzarella cheese",<start> baking powder salt butter softened eggs beaten milk vanilla extract ground cinnamon <end>
5617,a4ea0e689a,0a8ad5fa9c.jpg,"tilapia filets,Panko bread crumbs,grated parmesan cheese,eggs,all purpose flour",<start> butter softened brown eggs vanilla extract baking soda ground cinnamon ground nutmeg <end>
5618,a4ebe766ea,04abf7cf02.jpg,"shrimp,cleaned deveined,assorted vegetables,chopped,chicken broth,rice wine vinegar,light soy sauce,sesame oil,chili paste,dry sherry sake,vegetable oil,cloves garlic,minced,minced ginger,Thai chiles,stemmed left,cornstarch,water,hot steamed rice",<start> olive oil onion finely chopped cloves garlic minced minced ginger root minced shiitake mushrooms fish sauce soy sauce rice wine vinegar soy sauce <end>
5620,a4f1cc34b9,007afbaa69.jpg,"squares semisweet chocolate,unsalted butter,buttermilk,sugar,egg,vanilla extract,flour,baking soda,salt,mini chocolate chips",<start> baking soda salt butter softened egg vanilla extract milk chocolate chips <end>
5630,a55074acd3,07551dd440.jpg,"sour cream,horseradish,grated,heavy cream,lemon juice,kosher salt,black pepper,dash Tabasco sauce,dash Worcestershire sauce",<start> cream cheese softened cream cheese softened vanilla extract heavy whipping cream whipped cream <end>
5748,a891c03527,0b8c50224a.jpg,"ground lamb,paprika,divided,cumin,divided,sprigs parsley,leaves chopped divided,salt,garlic clove,peeled,diced tomatoes with juice,drained,olive oil,tomato paste,onion,peeled roughly chopped",<start> ground beef onion chopped green bell pepper chopped garlic cloves minced cans tomato sauce tomato paste dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried thyme dried thyme leaves <end>
5777,a945f69014,0ed4e95884.jpg,"garbanzo beans,rinsed drained,onion,finely chopped,cloves garlic,minced,chopped cilantro,dried parsley,ground cumin,ground turmeric,baking powder,fine dry bread crumbs,salt,cracked black peppercorns,quart vegetable oil frying",<start> butter softened eggs baking powder baking soda salt ground cinnamon <end>
5841,ab413dc904,00244df968.jpg,",finely crushed chocolate wafer cookies,sugar,melted butter,,packages cream cheese,chunks,sugar,sugar,sour cream,eggs,vanilla extract,Cookie,butter,softened,firmly brown sugar,sugar,water,vanilla extract,semisweet chocolate chips,flour,,sour cream,sugar,vanilla extract",<start> baking powder baking soda salt butter softened eggs vanilla extract sour cream vanilla extract <end>
5845,ab74dc2677,044e83335b.jpg,"cooked rice,cooked without salt use leftover cooked,oil,mustard seeds,Urad Dal split black gram,turmeric powder,asafetida powder,peanuts,green chili,chopped,salt,lemon juice,coriander leaves",<start> baking powder baking soda salt butter softened eggs vanilla extract sour cream <end>
5856,abfb3242b6,060d885bf1.jpg,"quart oil frying,corn tortillas,wedges each,salt",<start> butter margarine softened eggs vanilla extract baking soda salt ground cinnamon <end>
5861,ac22bcb549,07f6ad1808.jpg,"as much Shucked oysters eating,Grated daikon radish,Momiji oroshi daikon radish with red chili,Ponzu,Green onions,Sake,Water,so Salt",<start> ground beef onion chopped green bell pepper chopped red bell pepper chopped garlic cloves minced chicken broth chicken broth heavy cream <end>
5884,acfd670af4,09ecec6487.jpg,"extra virgin olive oil,zucchini,shredded,self rising flour,butter,soft,nonfat milk,water,garlic cloves,minced grate mine with a,Dijon mustard,parmesan cheese,dried basil,butter,melted,parmesan cheese",<start> baking powder baking soda salt unsalted butter softened eggs vanilla extract <end>
5912,ad9a760b9a,0be61d6430.jpg,"Butter,Granulated Sugar,Brown Sugar,Vanilla Extract,Anise Extract,Eggs,Grated Orange Zest,Flour,Baking Soda,Cinnamon,Nutmeg,Ground Cloves,Ground Ginger,Almonds",<start> butter softened brown egg vanilla extract baking soda baking powder salt ground cinnamon ground nutmeg ground ginger ground nutmeg ground ginger ground nutmeg ground ginger ground nutmeg ground ginger ground nutmeg ground ginger ground nutmeg <end>
5913,ad9c451321,0f2734d875.jpg,"rack pork ribs,Bottle favorite BBQ sauce,Dry rub mix,tsp liquid smoke,tsp water,tsp ground cumin,tsp ground garlic,tsp dried oregano,tsp Smoked paprika,tsp ground chili powder,brown sugar,tsp ground pepper,tsp ground black pepper,tsp ground red pepper,tsp salt",<start> ground beef onion chopped garlic powder ground black pepper tsp ground cumin tsp ground black pepper tsp salt tsp ground black pepper tsp ground black pepper tsp onion powder tsp ground black pepper tsp ground cumin tsp ground black pepper tsp ground black pepper tsp salt tsp ground black pepper <end>
5962,af0ece99aa,0471a6e730.jpg,"Cointreau Grand Marnier,cranberry juice cocktail,plus lime juice,superfine granulated sugar,chilled Champagne other sparkling wine",<start> fluid vodka fluid vodka fluid cranberry juice fluid cranberry juice fluid cranberry juice fluid cranberry juice fluid cranberry juice fluid orange juice fluid orange juice <end>
5969,af376495e0,08700bcdfe.jpg,"flour,baking powder,baking soda,grated nutmeg,salt,garlic powder,cold butter,cubes,Gewurztraminer wine,shredded gruyere cheese,butter,melted",<start> baking powder baking soda salt unsalted butter melted butter melted <end>
5989,afdeced529,02a5db39ce.jpg,"slices French bread slices Italian bread inch,cloves garlic,halved,olive oil,minced onions,tomatoes,diced,pinch dried oregano,pinch pepper,freshly grated parmesan cheese",<start> boneless skinless chicken breast halves salt pepper olive oil onion chopped garlic cloves minced chicken broth shrimp peeled deveined shrimp peeled deveined salt pepper <end>
5993,b003379f8b,08c133d058.jpg,"sticks Plus Softened Butter,Sugar,Flour,Cornstarch,Unsweetened Cocoa Powder",<start> unsweetened cocoa powder baking soda baking powder salt unsalted butter softened egg vanilla extract unsweetened cocoa powder baking soda salt unsalted butter softened powdered vanilla extract <end>
6007,b071134716,09f81b7f49.jpg,"olive oil,onion,finely chopped,clove garlic,crushed,uncooked Arborio rice,dry wine,boiling chicken stock,green peas,finely chopped ham,salt pepper taste,finely grated Parmesan cheese,egg,beaten,egg,milk,mozzarella cheese,inch cubes,flour,dry bread crumbs,vegetable oil deep frying",<start> butter softened eggs vanilla extract baking soda baking powder salt milk <end>
6129,b3f5b33c4e,000927fcb6.jpg,"flour,cocoa powder,baking soda,softened butter,sugar,brown sugar,eggs,vanilla extract,semisweet chocolate chips",<start> butter softened brown eggs vanilla extract baking soda salt ground cinnamon ground nutmeg <end>
6152,b49526cf73,0dcd8d38a9.jpg,"eggs,mayonnaise,prepared mustard,mustard pickle,butter",<start> potatoes peeled cubed salt pepper butter melted <end>
6157,b4cb70ea1a,004cfe188b.jpg,"Crushed Graham Crackers,Unsalted Butter,ounces,weight Semisweet Chocolate,Canola Vegetable Oil,packages Unflavored Gelatin,Ice Water,Sugar,Light Corn Syrup,Coarse Salt,Room Temperature Water,Pure Vanilla Extract",<start> butter softened eggs vanilla extract salt baking powder baking soda salt unsalted butter at room temperature powdered vanilla extract milk <end>
6198,b5dc23d097,0902cb708e.jpg,"hazelnuts,egg whites,sugar,dash salt,butter",<start> vegetable oil onion diced cloves garlic minced dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil <end>
6218,b680f6c402,0057f3315e.jpg,"sweetened condensed milk,flour,baking powder,baking soda,melted butter margarine,vanilla essence,water",<start> baking powder baking soda salt butter softened eggs vanilla extract milk vanilla extract <end>
6251,b7537bf560,05ef0d73e8.jpg,"olive oil,onion,chopped,cloves garlic,chopped,beets,peeled chopped,beef stock,salt freshly ground pepper,heavy cream",<start> unsweetened cocoa powder baking soda salt eggs milk vegetable oil <end>
6282,b82c953085,0b43c8ab32.jpg,"pounds ground beef,rigatoni pasta,shredded mozzarella cheese,condensed cream tomato soup,jars pizza sauce,pepperoni sausage",<start> boneless skinless chicken breast halves salt pepper taste olive oil onion chopped garlic cloves minced dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil salt pepper <end>
6288,b84026a093,0d91ae760c.jpg,"zucchini,chopped,head broccoli,chopped florets,red pepper,green pepper,onion,garlic cloves,minced,tomatoes,seeded chopped,salsa,olive oil,flour tortillas,chipotle cheddar cheese,grated Monterey Jalapeno,jalapeno,if desired",<start> olive oil onion chopped garlic cloves minced ground coriander ground coriander ground cumin ground coriander ground cumin ground coriander salt ground black pepper <end>
6313,b911562a4e,0aaf631635.jpg,"potatoes,french fry cut,soy sauce,sugar,garlic,finely chopped,sesame seeds,scallions,finely chopped,sesame oil",<start> olive oil onion finely chopped garlic cloves finely chopped finely chopped finely chopped celery finely chopped celery finely chopped carrots finely chopped celery finely chopped carrots finely chopped celery finely chopped salt pepper <end>
6340,b9ea93e219,079f0f9aae.jpg,"Flour,All Purpose Wheat,Sugar,Salt,Butter,Very Cold,Ice Water,wheel Brie,Jam,Enough Cover Top Wheel Brie,As Desired,Egg,Milk,Butter Glazing,Untoasted Almonds,Honey,Optional Drizzling Over Top",<start> active dry yeast warm warm degrees degrees salt active dry yeast warm degrees degrees egg egg beaten <end>
