,id,image,ing,prediction
3655,6af0996d2f,033566adf8.jpg,"boiling water,Lime Flavor Gelatin,crushed pineapple in juice,undrained,PHILADELPHIA Cream Cheese,softened,KNUDSEN Milkfat Low Fat Cottage Cheese,thawed COOL WHIP Whipped Topping,chopped PLANTERS Walnuts,chopped maraschino cherries",<start> butter softened eggs vanilla extract salt <end>
3656,6b069b5cd2,0c3f9a1a99.jpg,"boneless skinless chicken breast,by strips,peanut oil,ginger,in moons,asparagus,tough ends off on a diagonal,stalk celery,in on a diagonal,red pepper,x pieces,bosc pear,peeled on a diagonal,shallots,thinly sliced,minced garlic,rice wine gin,macadamia nuts,beaten egg whites,rice wine gin,cornstarch,salt,sugar,oyster sauce,rice wine gin,salt,sugar,pinch pepper,cornstarch,chicken broth,sesame oil",<start> pound boneless skinless chicken breast halves salt pepper garlic powder onion powder garlic powder <end>
3657,6b1d8096d4,008c9ebb30.jpg,"recipe pastry a inch double crust pie,tart apples peeled,cored sliced,sugar,ground cinnamon,flour,butter,divided",<start> pound boneless pork loin roast beef onion chopped garlic cloves crushed red pepper flakes salt black pepper <end>
3658,6b3b2a34a1,0037563ca4.jpg,"butter,softened,sugar,eggs,vanilla extract,flour,baking powder,salt",<start> shortening eggs vanilla extract almond extract <end>
3659,6b3cc90d18,0bf07c9ef0.jpg,"Vegetable Oil,Vinegar,Ground Cumin,Salt,Freshly Ground Black Pepper,cloves Garlic,Minced,Divided Use,Worcestershire Sauce,Boneless,Skinless Chicken Breasts,Vegetable Oil,Vegetables,Green Bell Pepper,Strips,Onion,Strips,Instant Mashed Potatoes,Homemade,Box,Additional Required Ingredients Specified On Potato Package,ounces,weight Cheese,Shredded,Scallions,Diced",<start> skinless boneless chicken breast halves salt pepper garlic powder onion powder garlic powder <end>
3660,6b50b468e1,00b19ee4d5.jpg,"firmly brown sugar,flour,unsalted butter,melted,cinnamon,firmly brown sugar,vegetable oil,egg,vanilla,flour,baking soda,salt,buttermilk,diced peeled firm tart apples as Spy,Granny",<start> brown butter softened egg vanilla extract <end>
3661,6b534c69c2,0007f04319.jpg,"ground beef,packagebread du jour Italian rolls,coarse ground garlic salt with parsley,slices American cheese,parkay cooking spray,ranch dressing Steakhouse",<start> butter softened eggs vanilla extract <end>
3662,6b5c0b39fb,00cfa50fee.jpg,"flour,baking powder,baking soda,salt,ground cinnamon,ground nutmeg,sugar,eggs,canola oil safflower oil,pumpkin puree,water,pure vanilla extract",<start> butter softened eggs vanilla extract salt <end>
3663,6b6883f0ec,034dfe3ec9.jpg,"cornstarch,soy sauce,beef broth,chopped green chili,flank steak,oil,stalks celery,onion,green peppers,bean sprouts,salt pepper",<start> boneless skinless chicken breast halves salt black pepper garlic cloves minced green onions chopped cilantro chopped cilantro chopped cilantro lime juice <end>
3664,6b6b6cf4f4,080dbd04bd.jpg,"ground beef,onion,chopped,stalks celery,thin,beef bouillon cubes,soy sauce,water,divided,flour,water",<start> pound lean beef onion chopped garlic cloves minced beef broth dried oregano dried basil dried oregano dried oregano salt pepper <end>
3665,6b7237313b,002c3fd7be.jpg,"curry powder,red pepper flakes,kosher salt,ground ginger,paprika,ground cinnamon,ground turmeric,water,skinless,boneless chicken breast",<start> salt butter softened eggs vanilla extract <end>
3666,6b72420c37,01ff8afc6f.jpg,"boneless skinless chicken breast,KRAFT Fat Free Ranch Dressing,divided,KRAFT Reduced Fat Parmesan Style Grated Topping,mixed salad greens,red pepper,sliced,cherry tomatoes,halved,wheat,trans fat free soft margarine,red green grapes Target thru,packet,bottle water,fl",<start> boneless skinless chicken breasts kraft zesty italian dressing divided kraft zesty italian dressing divided kraft grated parmesan cheese <end>
3667,6b75d33aca,004c46e47c.jpg,"each cleaned crab,clove garlic,crushed,quart sean water just a generous handful salt regular water,pepper,old bay",<start> boneless skinless chicken breast halves garlic cloves crushed red pepper flakes <end>
3668,6b7f13b994,0068d8997a.jpg,"vegetable oil,soy sauce,lemon juice,Worcestershire sauce,Dijon mustard,clove garlic,minced,salt ground black pepper",<start> eggs milk vanilla extract <end>
3669,6b8941f580,055dd97ad1.jpg,"shortening,sugar,eggs,vanilla extract,flour,baking soda,cream tartar,sugar,ground cinnamon,ground nutmeg",<start> butter softened eggs vanilla extract <end>
3670,6b8d1783f5,003e549b01.jpg,"shrimp,shelled deveined,prepared balsamic vinaigrette,slices bacon,pickled jalapeno peppers,wood toothpicks,mayonnaise,chili sauce,sweet pickle relish,minced sweet red pepper",<start> shrimp peeled deveined shrimp peeled deveined salt pepper <end>
3671,6b9822386f,0bd09bd3ca.jpg,"Parmesan cheese,butter,softened,light mayonnaise,lemon juice,dried basil,ground black pepper,onion powder,celery salt,pounds tilapia",<start> skinless boneless chicken breast halves salt black pepper garlic powder <end>
3672,6b9cd46cbc,05beac9129.jpg,"lean ground beef,eggs,milk,dry bread crumbs,ketchup,dried minced onion,tsp burger seasoning,ketchup,maple syrup,dijon mustard,tsp worcestershire sauce",<start> active dry yeast warm warm degrees degrees salt <end>
3673,6b9d398337,017e3e7b0d.jpg,"stale bread rolls dry bread,warm milk,eggs,butter,onion,salt,sour cream,dash nutmeg",<start> butter softened eggs vanilla extract salt <end>
3674,6ba1efbe99,082c7816da.jpg,"slices bread,grain,milk,solid tuna,drained,green peppers,finely chopped,onions,finely chopped,garlic clove,smashed minced,chia seeds,egg,stirred,cheddar cheese,grated,panko breadcrumbs other bread,olive oil",<start> butter softened brown packed eggs vanilla extract <end>
3675,6ba70bb673,009a2650f5.jpg,"boneless skinless chicken thighs,Italian dressing Zesty,chicken broth,green beans,Trimmed,Halved lightly steamed them before adding,MINUTE Rice,Uncooked,almonds",<start> butter softened brown vanilla extract salt chocolate chips <end>
3676,6ba722779a,08896dfa6d.jpg,"butter,sugar,vanilla,eggs,unsweetened chocolate,melted,flour,sift before measuring,chopped walnuts pecans,butter,softened,vanilla,dash salt,sifted sugar,unsweetened chocolate,melted,milk cream",<start> butter softened eggs vanilla extract almond extract salt chocolate chips <end>
3677,6ba9fd96a5,098d0fbfbb.jpg,"flour,unsweetened baking cocoa,baking soda,salt,butter,room temperature,stick margarine,room temperature not use soft tub,sugar,light brown sugar,egg,egg yolk another,vanilla,chocolate chips use chocolate chips",<start> butter softened brown eggs vanilla extract salt chocolate chips <end>
3678,6bab634afc,0047f88bf8.jpg,"packages instant vanilla pudding mix,heavy cream,milk,butter,water,salt,flour,eggs",<start> unsweetened cocoa powder salt butter softened eggs vanilla extract <end>
3679,6bae79b660,0165295184.jpg,"butter,sugar,brown sugar,peanut butter,vanilla extract,egg,flour,baking soda,salt,rolled oats,semisweet chocolate chips",<start> butter brown vanilla eggs vanilla extract salt chocolate chips <end>
3680,6bafb6a080,007073b4f8.jpg,"unsalted butter,softened,smooth peanut butter,use natural brand,sugar,pinch table salt,vanilla extract,heavy cream",<start> cake mix instant coffee pudding mix instant coffee pudding mix cool whip whipped topping <end>
3681,6bc437c1ba,0efc49d8b5.jpg,"pounds Venison,Chopped Stew,cloves Garlic,Minced,Chopped Onion,ounces,fluid Tomatoes,Chopped,Salsa,Ground Cumin,ounces,weight Corn,Frozen,ounces,weight Black Beans,Rinsed Drained,Green Onions,With Inches Tops,Thinly Sliced,Chopped Cilantro Parsley",<start> tomato paste onion powder garlic powder salt black pepper <end>
3682,6bc7428dd0,00185adb05.jpg,"halibut fillets,olive oil,cilantro,chopped,chili powder,cumin,seasoning salt,,I like,garlic,chopped,mayonnaise,picante sauce,cilantro,chopped,lemon juice",<start> chicken breasts salt pepper garlic powder onion powder garlic powder <end>
3683,6bcf8e14e4,009ebdba76.jpg,"ground beef,russet potato,peeled diced,onion,minced,brown sugar,cinnamon,chili powder,allspice,salt,black pepper,milk,cream cheese,puff pastry sheets,frozen,tomato sauce really,tomato paste,hot chili sauce,red wine vinegar,brown sugar,garam masala,spice blend,cinnamon,allspice,chili powder,black pepper,sesame oil,olive oil",<start> boneless skinless chicken breast halves salt black pepper taste butter onion chopped garlic cloves minced beef broth tomato paste salt pepper <end>
3684,6bd1319bf5,0046ba03a3.jpg,"eggs,beaten,grated Parmesan cheese,seasoned bread crumbs,skinless,boneless chicken breast halves,vegetable oil,pasta sauce,slices Monterey Jack cheese",<start> chicken breast halves butter melted butter garlic powder salt pepper <end>
3685,6bd1f0ac45,082bf4f6e5.jpg,"tomato sauce,tomato paste,diced tomatoes,light red kidney beans,stew meat,hamburger meat,onions,red bell pepper,green bell pepper,packages chili powder,warm water,sugar,bag shredded cheddar cheese",<start> beef onion chopped garlic cloves minced beef broth tomato paste tomato paste dried oregano dried basil dried oregano dried basil dried oregano salt pepper <end>
3686,6bd32eca02,00d732ca53.jpg,"wheat pastry flour,granulated sugar,flour,wheat germ,baking powder,lemon zest,Pinch ground nutmeg,sour cream,milk,eggs,olive oil,blueberries,chopped blanched toasted hazelnuts",<start> wheat pastry wheat germ wheat germ wheat germ wheat germ wheat germ wheat germ wheat germ flax seeds kosher salt <end>
3687,6bd63d7e9b,0041e7d8a7.jpg,"flour,salt,baking powder,sugar,egg,milk,butter,melted,blueberries,thawed",<start> butter softened eggs vanilla extract salt <end>
3688,6bdd97dbe6,00060eea5b.jpg,"Flour,Unsalted Butter,Little Cubes,Egg,Lightly Beaten,Sugar,Chilled Heavy Cream,Salt,Nutella,ounces,weight Good Quality Chocolate,Heavy Cream,Chopped Hazelnuts,However Many Decorate Tops",<start> butter softened brown vanilla extract salt chocolate chips <end>
3689,6bf04b820b,00ba519766.jpg,"margarine,pound andouille sausage,diced,skinless,boneless chicken breast strips,Creole seasoning,green bell pepper,seeded strips,red bell pepper,seeded strips,mushrooms,sliced,green onions,chopped,chicken broth,milk,lemon pepper,garlic powder,cornstarch,cold water,linguine pasta",<start> red bell pepper chopped red onion chopped red bell pepper chopped red bell pepper chopped red bell pepper chopped red bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green onions chopped <end>
3690,6bf26f9682,00e198d241.jpg,"bottle salad dressing,ground cumin,dash hot pepper sauce,pound flank steak,strips,corn kernels,kidney beans,cooked,thinly red onion,shredded Cheddar cheese,tomato,chopped,mixed salad greens,crushed tortilla chips",<start> green beans trimmed pieces extra virgin olive oil garlic cloves minced salt freshly black pepper <end>
3691,6bf622e301,0b575f76dd.jpg,"rolled oats,brown sugar,sugar,chopped pecans,semisweet chocolate chips,flour,baking powder,baking soda,salt",<start> butter softened vanilla extract <end>
3692,6bf8fb4dda,0328b70e98.jpg,"cauliflower,flowerettes,potatoes,cubed,tomatoes,finely chopped,onion,finely chopped,piece ginger,red chili powder,haldi,garam masala,Salt,taste,ghee,Green chilies,chopped,Coriander leaves,garnish",<start> pound bacon pieces onion chopped cloves garlic minced minced ginger root minced ginger root cumin seeds turmeric powder salt pepper <end>
3693,6c0e28d5d9,083963f05e.jpg,"eggs,peeled chopped,light mayonnaise,sour cream,paprika,Dijon mustard,prepared horseradish,chopped red onion,real bacon bits,salt pepper",<start> butter softened eggs vanilla extract <end>
3694,6c126b27de,0dba63a566.jpg,"tomato ketchup,maple syrup,lime juice,celery seed,ground fenugreek,green pepper,chicken drumsticks,cooked rice",<start> boneless skinless chicken breast halves salt pepper garlic powder paprika <end>
3695,6c130fc068,02a469ff9b.jpg,"mashed potatoes with no skins in,garlic powder,paprika,salt,taste,black pepper,taste,eggs,grated cheddar cheese",<start> active dry yeast <end>
3696,6c13ecc602,011b719b66.jpg,"cansof beets,sugar,flour,salt,cider vinegar",<start> cream cheese softened vanilla extract <end>
3697,6c20617e27,0813eb2cf6.jpg,"applesauce,sauerkraut,drained squeezed,coarse grain hot mustard,potato,cooked,sliced,smoked pork chop,pepper",<start> chicken breasts salt pepper garlic powder dried thyme dried thyme dried thyme dried thyme dried sage dried thyme dried thyme dried sage dried thyme dried thyme <end>
3698,6c22d67162,0e9228e97e.jpg,"mushrooms,stems removed chopped,caps reserved,onion,chopped,clove garlic,crushed,olive oil,spinach,chopped,salt pepper taste,panko bread crumbs,goat cheese,crumbled,parmesan cheese,divided",<start> butter softened brown packed eggs vanilla extract salt chocolate chips <end>
3699,6c286a1a31,07df467cd2.jpg,"cantaloupe,cubed,watermelon,cubed,mint leaves,finely chopped,feta cheese,lime juice,oil,safflower suggested,walnuts,finely chopped,honey",<start> ears corn syrup cream cheese softened salt pepper <end>
3700,6c3904726f,009228abf3.jpg,"head Red leaf lettuce,Cucumber,Mentsuyu,Black sesame seeds,tsp Vinegar,tsp Sugar",<start> head romaine lettuce leaves torn romaine lettuce leaves torn romaine lettuce leaves torn romaine lettuce leaves torn romaine lettuce leaves <end>
3701,6c4081d2b6,0236296663.jpg,"butter,sugar,eggs,buttermilk,fluid red food coloring,vanilla extract,baking soda,distilled vinegar,flour,unsweetened cocoa powder,salt",<start> butter softened milk vanilla extract <end>
3702,6c439bf2d4,00a932d603.jpg,"ground beef,ground pork,packages coleslaw mix,egg roll wraps,Chinese five spice powder,onion,diced fine,garlic powder,salt pepper",<start> butter softened eggs vanilla extract <end>
3703,6c51cd2b1c,0a35fc25db.jpg,"ground beef,onion,diced,tomato soup,ketchup,sugar,ground mustard,barbecue sauce,brown sugar,salt,pepper",<start> butter softened brown eggs vanilla extract salt <end>
3704,6c52725d0b,07da258fdd.jpg,"potatoes,peeled sliced,flour,onion,diced,celery leaves,parsley flakes,butter,salt,pepper,milk,cheddar cheese,grated",<start> salt unsalted butter melted milk vanilla extract <end>
3705,6c576312e9,0870bf063a.jpg,"BOCA Meatless Ground Burger,TACO BELL Thick Chunky Mild Salsa,shredded lettuce,black beans,cooked without added salt,drained,corn,thawed,red pepper strips,cilantro,lime juice Safeway ct thru,KRAFT Shredded Fat Free Cheddar Cheese,vanilla yogurt,PLANTERS Walnuts,raspberries,fl drinking water",<start> pounds beef chuck roast beef round steak safeway thru kraft zesty italian dressing divided kraft zesty italian dressing divided kraft zesty italian dressing <end>
3706,6c67715dd7,009f6b195e.jpg,"granulated sugar,pecans,chopped,dried cranberries,butter,melted,grated orange zest,refrigerated buttermilk biscuits,sugar,orange juice",<start> salt butter softened brown eggs vanilla extract chocolate chips <end>
3707,6c724f3bf3,05a4f956b7.jpg,"Strawberries,bag Chocolate Melting Discs,bag Milk Dark Chocolate Melting Discs",<start> red wine vinegar extra virgin olive oil kosher salt freshly black pepper extra virgin olive oil <end>
3708,6c77d2e7bc,0af8206126.jpg,"plain yogurt,cilantro leaves,mango chutney,olive oil,lime juice,ground coriander,salt,Pepper,garbanzo beans,ripe mango,baby spinach,almonds,Naan pita bread",<start> pound boneless skinless chicken breast halves kraft zesty italian dressing divided kraft grated parmesan cheese <end>
3709,6c7d746e1c,05134792bf.jpg,"dry elbow macaroni pasta shells,butter margarine,pieces,evaporated milk,eggs,dry mustard,pepper,grated sharp cheddar cheese,American cheese,",<start> cream cheese softened butter softened brown vanilla extract <end>
3710,6c884933dc,0be2a7f8a6.jpg,"flour,packages dry yeast,milk,water,vegetable oil,sugar,salt",<start> butter margarine vanilla extract <end>
3711,6c96bf6ccd,0d8c1eedd7.jpg,"Kraft Original BBQ Sauce,grainy Dijon mustard,plus Heinz Apple Cider Vinegar,divided,shredded rotisserie chicken,Miracle Whip Original Spread Family Dollar thru,coleslaw blend slaw,hot baked potatoes,split",<start> butter softened brown packed eggs vanilla extract salt chocolate chips <end>
3712,6c9f2bbeda,0028cf4c66.jpg,"pineapple chunks,drained,cooked ham,inch cubes,maraschino cherries,stemmed,soy sauce,dry sherry,brown sugar,ground ginger",<start> packages cream cheese softened eggs vanilla extract <end>
3713,6ca7213a40,0017dcfa6c.jpg,"dry fettuccine pasta,cloves garlic,sweet onion,wedges,oregano leaves,olive oil,tomatoes,chopped,chopped basil,salt pepper taste,spinach leaves,pound cooked shrimp peeled deveined,mozzarella cheese,diced",<start> pasta uncooked elbow macaroni pasta butter garlic cloves minced salt pepper <end>
3714,6cb103deb8,00439720dc.jpg,"pound lean ground beef,chopped onion,chopped green bell pepper,garlic powder,prepared yellow mustard,ketchup,brown sugar,salt taste,ground black pepper",<start> pound lean beef chopped onion chopped green bell pepper chopped garlic cloves minced minced garlic minced dried oregano dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil leaves <end>
3715,6cbb171833,0f596889b6.jpg,"pineapple slices,pineapple syrup pineapple juice,butter,brown sugar,flour,granulated sugar,salt,shortening,egg,lemon juice,vanilla extract,baking powder,milk,maraschino cherry",<start> packages cream cheese softened brown vanilla extract <end>
3716,6cc0490a4d,03c7f3b099.jpg,"pounds boneless,skinless chicken breasts,chicken broth homemade stock,scallions including green tops,chopped,salt,pounds green cabbage,shredded,carrots,grated,chopped mint cilantro,lime juice about,soy sauce Asian fish sauce pla nuoc,sugar,dried flakes,chopped peanuts",<start> extra virgin olive oil garlic cloves minced peeled thinly sliced salt pepper <end>
3717,6ccd527dc2,02899712ed.jpg,"penne pasta,uncooked,bag spinach leaves,pound boneless skinless chicken breasts,pieces,dried basil leaves,diced tomatoes,drained,jar spaghetti sauce,PHILADELPHIA Neufchatel cheese,cubed,KRAFT Milk Shredded Mozzarella Cheese,divided,KRAFT Grated Parmesan Cheese",<start> pound boneless skinless chicken breast halves pieces onion chopped cloves garlic minced dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano <end>
3718,6cd178dd19,0ee70edb8e.jpg,"each package,Seasoned Chicken Fry,pounds chicken,water",<start> salt butter softened eggs vanilla extract <end>
3719,6ce2acffb6,089fcaea3a.jpg,"cans refrigerated crescent dinner rolls,sugar,ground cinnamon,margarine butter,melted,Marshmallows,Powdered Sugar Glaze,chopped PLANTERS Walnuts",<start> salt butter softened eggs vanilla extract <end>
3720,6ce9617c8d,03819785e7.jpg,"Quinoa,Cooked,Quick Cooking Oats,Coconut,Flax Seed Meal,Cinnamon,dashes Nutmeg,Salt,Honey,Mashed Bananas Need About,Vanilla Coconut Milk,Eggs,Vanilla,Coconut Top",<start> butter softened brown packed eggs vanilla extract chocolate chips <end>
3721,6ceff14aea,0b9272d743.jpg,"dried cranberries,raisins,almonds,english walnuts,peanuts,sunflower seeds",<start> butter softened vanilla extract <end>
3722,6cf6a03313,00ecc29f9b.jpg,"red wine vinegar,hot sauce Texas,minced garlic,olive oil,avocado,cubed,corn kernels,drained,black beans peas,drained,roma tomatoes,diced,diced green onion,chopped cilantro,salt pepper",<start> onion chopped garlic cloves minced red bell pepper diced red bell pepper diced red bell pepper diced red bell pepper diced red bell pepper diced red bell pepper diced red bell pepper diced red bell pepper diced red bell pepper chopped cilantro chopped <end>
3723,6cf6fb12d1,0e6ac1ae32.jpg,"cream cheese Neufchatel cheese,at room temperature,shredded sharp cheddar cheese,jalapeno chiles,red,,cored seeded,empty cardboard egg carton,lid removed,a metal jalapeno popper rack,pecan halves,toasted,smoked bacon,wood chips,soaked in water drained,dry wood chips a gas grill",<start> packages active dry yeast warm warm degrees degrees egg egg yolk butter melted <end>
3724,6d0154934f,06387ee629.jpg,"red wine vinegar,olive oil,sugar,salt,Dijon mustard,ground pepper,tomatoes,wedges,red onion,thinly sliced,basil leaf,tightly shredded",<start> red wine vinegar garlic cloves minced salt pepper <end>
3725,6d05057750,069dbe8f8a.jpg,"Flour,Baking Powder,Baking Soda,Salt,Sour Cream,Orange Zest,Orange Juice,Vanilla Extract,Unsalted Butter,Room Temperature,Sugar,Eggs,Dried Cranberries,Powdered Sugar,Orange Juice",<start> salt unsalted butter softened eggs vanilla extract almond extract <end>
3726,6d070d3918,000bc25777.jpg,"butter,quart milk,flour,Velveeta cheese,ham,prepared horseradish,prepared mustard,pepper,egg noodles",<start> butter onion diced garlic cloves minced salt black pepper grated parmesan cheese <end>
3727,6d0beb6673,00b88cd729.jpg,"Chicken thigh,Flour,Fried tofu sheet,Mayonnaise,each Sake,sugar,soy sauce,each Mentsuyu,mirin",<start> boneless skinless chicken breasts lemon juice dijon mustard lemon juice <end>
3728,6d0c31da96,0ff1d18870.jpg,"stolichnaya vanilla vodka,kept in freezer,dash triple sec,orange slice,vanilla sugar,garnish",<start> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <end>
3729,6d0dab3802,00be122b20.jpg,"sirloin,thick,olive oil,canola oil,onions,in eighths,carrots,in pieces,stalks celery,in pieces,red wine vinegar,red wine,beef broth,bay leaf,bay leaf,dried thyme,salt black pepper,freshly ground",<start> boneless skinless chicken breasts salt pepper garlic powder onion powder red wine beef broth <end>
3730,6d1a2a012f,046544302e.jpg,"eggs,butter,melted,sugar,milk,cornstarch,kernel corn,cans corn",<start> salt butter softened eggs vanilla extract <end>
3731,6d268e1f1a,062703fd24.jpg,"olive oil,onions,chopped,garlic cloves,minced,eggplants,peeled chopped,crushed tomatoes,tomato paste,vegetable water,dried parsley,thyme,salt pepper",<start> onion chopped cloves garlic minced chicken broth tomato paste salt pepper <end>
3732,6d2b0c3f50,07d716a977.jpg,"eggs,waffles,maple syrup",<start> butter onion finely chopped garlic cloves finely chopped salt pepper <end>
3733,6d2c62d391,0031e5566f.jpg,"balsamic vinegar,olive oil,chopped shallot,chopped rosemary,beef tenderloin steaks each,about",<start> pork chops tsp salt tsp baking powder tsp baking powder tsp baking powder <end>
3734,6d38104aa2,0069784536.jpg,"eggs,low fat cottage cheese,cajun seasoning,salt black pepper,spinach,cheddar cheese,olive oil",<start> eggs milk salt butter melted <end>
3735,6d3de3d09d,02b2eb9355.jpg,"slices grain bread,Dietz Watson Yellow NY Cheddar Cheese,grated,Dietz Watson Grated Parmesan Cheese,diced Dietz Watson Branded Cooked,broccoli florets,steamed then diced,garlic powder,Salt,taste,Freshly ground black pepper,taste,olive oil,divided",<start> salt butter softened eggs vanilla extract <end>
3736,6d4ba2cda5,0727926bdd.jpg,"bell peppers,tops off,cans black beans,rinsed,ears corn,kernels stripped,grated pepper Jack,scallions,thinly sliced,chili powder,Couple dashes hot sauce,kosher salt",<start> red bell peppers yellow bell pepper chopped onion chopped garlic cloves minced minced thyme leaves dried thyme salt pepper <end>
3737,6d4bd5ae65,003a567ebc.jpg,"piece Chicken Breast,pinch Garlic Powder,pinch Italian Seasoning,pinch Dried Basil,Broccoli Florets,Pieces,Artichoke Hearts,Grape Tomatoes,In Half,Pizza Crust,Mozzarella Cheese,Extra Virgin Olive Oil,pinch Dried Basil Topping",<start> onion chopped garlic cloves minced spinach thawed parmesan cheese grated parmesan cheese grated mozzarella cheese grated parmesan cheese grated parmesan cheese <end>
3738,6d4ef81296,054ea4708c.jpg,",sugar,butter,softened,milk,egg,vanilla extract,flour,cocoa powder,baking powder,salt,peanut butter as,,melted butter,cocoa powder,sugar,milk,vanilla extract,peanut butter as,",<start> butter softened peanut butter cocoa powder vanilla extract <end>
3739,6d683c6cfe,0d5f114930.jpg,"olive oil,wine vinegar,Dijon mustard,dill,minced,scallion,minced,dried oregano,dried thyme,basil leaves,torn up,fresh ground pepper,lemon juice",<start> lemon juice <unk> <end>
3740,6d6d83ddf2,0cd9d308b2.jpg,"Eggs,milk,butter,flour,tsp sugar,tsp pepper,leftover vegetables,meat,fish cereal,tsp salt if salty leftover used,salt will be",<start> cream cheese softened eggs vanilla extract salt butter <end>
3741,6d6fc2c246,0e0b17de11.jpg,"uncooked rice instant,oil,garlic cloves,minced,onion,chopped,ripe plum tomatoes,seeded chopped,tomato sauce,chicken broth beef broth,chili powder,salt",<start> uncooked elbow macaroni shredded cheddar cheese chopped green onion chopped green pepper chopped red onion chopped green olives chopped <end>
3743,6d79809de8,03bbf48e60.jpg,"butter,flour,salt,pepper,cayenne,dried mustard,milk,cheddar cheese,shredded",<start> broccoli florets <end>
3744,6d85fd9b36,04aec57257.jpg,"flour,sugar,tsp baking powder,dash salt,tsp cinnamon,tsp nutmeg,tsp vanilla,egg,butter melted,milk if needed,chopped apples,oil cooking,powder sugar,milk",<start> butter brown tsp vanilla extract tsp baking soda tsp salt tsp baking powder tsp baking powder tsp baking powder tsp baking powder <end>
3745,6d8cc4104f,01d9a80896.jpg,"uncooked rice,water,butter,onion,chopped,green bell pepper,chopped,smoked sausage,thinly sliced,kidney beans,drained,diced tomatoes,undrained",<start> pounds beef onion chopped garlic cloves crushed red pepper flakes salt pepper <end>
3746,6d8d38b116,0f0220fbeb.jpg,"KRAFT Lite Creamy Caesar Dressing,divided,lemon juice,black pepper,uncooked deveined peeled shrimp Safeway thru,tightly torn romaine lettuce,tomatoes,wedges King thru,seasoned croutons,KRAFT Shredded Parmesan Cheese",<start> kraft zesty italian dressing kraft zesty italian dressing divided kraft grated parmesan cheese <end>
3747,6da5c7587a,0ee9452ab2.jpg,"Pasta,lots x Hot water salt,cm Bacon,Olive oil,clove Garlic,cream,Milk,Egg yolk,miso,Parmesan cheese,tsp Kombu tea,Parmesan cheese,Coarsely ground black pepper",<start> spaghetti spaghetti italian sausage mozzarella cheese grated parmesan cheese <end>
3748,6dad11e63a,003d620fbe.jpg,"plum tomatoes,seeded chopped,poblano pepper,seeded chopped,chipotle chile in adobo,minced,garlic cloves,minced,olive oil,shrimp,uncooked,peeled deveined,wine chicken,cilantro,minced,lime juice,butter,salt,mozzarella cheese,shredded,lime",<start> chicken breasts garlic cloves minced salt freshly black pepper red wine vinegar <end>
3749,6dbc7fd5dd,03f37ccabc.jpg,"chicken,Up,Washed,shortening,butter,flour,salt,pepper,paprika,milk",<start> butter softened brown eggs vanilla extract salt rolled oats <end>
3750,6dbfdc4bc8,0e8a98d23d.jpg,"salmon fillets,orange juice,lime juice,honey,ground cumin,chili powder,hot pepper sauce,salt,fresh ground black pepper,lime wedge",<start> butter onion finely chopped garlic cloves minced salt pepper <end>
3751,6dc51dc7d5,001ce9da0f.jpg,"container whipped topping,thawed,container sour cream,angel food cake,instant vanilla pudding mix,kiwis,peeled sliced,pint strawberries,sliced,bananas,peeled sliced,crushed pineapple,drained,sprig mint",<start> cream cheese softened vanilla extract strawberries hulled halved <end>
3752,6dca7f074e,09e3330a09.jpg,",wheat pastry flour,pecans,salt,chilled butter,pieces,maple syrup,Cooking spray,,maple syrup,cornstarch,mashed cooked sweet potatoes,soft silken tofu,drained,finely chopped peeled ginger,grated orange rind,vanilla extract,ground cinnamon,ground nutmeg,,maple syrup",<start> butter softened eggs vanilla extract salt butter melted <end>
3753,6dcbd78e2a,03429a6e8f.jpg,"rectangular pizza crust bought just,mashed potatoes,chopped onions,slices cooper sharp cheese,shredded sharp cheddar cheese,sour cream,butter,salt,pepper,paprika",<start> chicken breasts shredded mozzarella cheese shredded mozzarella cheese shredded mozzarella cheese shredded mozzarella cheese shredded mozzarella cheese <end>
3754,6ddcfa79e3,00f59af67d.jpg,"light mayonnaise,sweet pickle relish,capers,chopped,salt,divided,hot pepper sauce as,flour,paprika,garlic powder,divided,black pepper,egg whites,lightly beaten,yellow cornmeal,catfish fillets,Cooking spray,hoagie rolls,toasted,shredded romaine lettuce,slices red onion,slices tomato",<start> slices oscar mayer deli smoked turkey breast slices oscar mayer deli smoked turkey breast tomato slices oscar mayer deli smoked turkey breast slices oscar mayer deli smoked turkey breast tomato slices oscar mayer deli smoked turkey breast tomato slices oscar mayer deli smoked turkey breast <end>
3755,6ddd5c6f90,00d87da7a2.jpg,"eggplant,tahini,plus as needed,garlic cloves,minced,lemon juice,plus as needed,pinch ground cumin,salt,taste,extra virgin olive oil,chopped parsley,black olives,such as kalamata",<start> butter onion finely chopped garlic cloves minced salt pepper <end>
